/wiki/Transcript:The_Boy_in_the_Iceberg
Suki,"A bunch of girls, huh? Unagi is gonna eat well tonight."
Katara,"No, don't hurt him! He didn't mean it. My brother is just an idiot sometimes."
Aang,It's my fault.  I'm sorry we came here. I wanted to ride the elephant koi.
Oyaji,How do we know you're not  Fire Nation spies? Kyoshi stayed out of the war so far. And we intend to keep it that way!
Aang,This island is named for Kyoshi? I know Kyoshi!
Oyaji,Ha! How could you possibly know her?
Oyaji,Avatar Kyoshi was born here four hundred years ago.  She's been dead for centuries.
Aang,I know her because I'm the Avatar.
Suki,That's impossible! The last Avatar was an airbender who disappeared a hundred years ago.
Aang,That's me!
Oyaji,Throw the impostor to Unagi!
Katara,Aang ... do some airbending.
Spectators,Wow! Did you see that? Airbender!
Oyaji,It's true ... you are the Avatar!
Aang,Now ...  check this out!
Little girl,Did you hear the news?  The Avatar's on Kyoshi!
Fisherman,Huh?
Zuko,"The Avatar's on Kyoshi Island?  Uncle, ready the rhinos. He's not getting away from me this time."
Iroh,Are you going to finish that?
Zuko,I was going to save it for later!
Aang,All right! Dessert for breakfast!
Aang,These people sure know  how to treat an Avatar!
Aang,Mmm ...  Katara you've got to try these!
Katara,"Well, maybe just a bite."
Aang,"Sokka, what's your problem? Eat!"
Sokka,Not hungry.
Aang,But you're always hungry!
Katara,He's just upset because a bunch of girls kicked his butt yesterday.
Sokka,They snuck up on me!
Katara,Right. And then they kicked your butt.
Sokka,Sneak attacks don't count!  Tie me up with ropes! I'll show them a thing or two.  I'm not scared of any girls.  Who do they think they are anyway?  Mmm ... this is tasty.
Aang,What's he so angry about?  It's great here. They're giving us the royal treatment!
Katara,"Hey, don't get too comfortable. It's risky for us to stay in one place for very long."
Aang,"I'm sure we'll be fine.  Besides, did you see how happy I'm making this town?  They're even cleaning up that statue in my honor!"
Katara,"Well, it's nice to see you excited about being the Avatar.  I just hope it doesn't all go to your head."
Aang,"Come on, you know me better than that. I'm just a simple monk."
Painter,"Hmmm ... Painting the Avatar ... that's easy enough ...  Oh, there's another one ...  Well, I'll make an adjustment here, and ...  There's more ...  well that ..."
Sokka,I can't believe I got beat up by a bunch of girls.
Sokka,"Sorry ladies,  didn't mean to interrupt your dance lesson.  I was just looking for somewhere to get a little workout?"
Suki,"Well, you're in the right place.  Sorry about yesterday. I didn't know that you were friends with the Avatar."
Sokka,"It's all right.  I mean, normally I'd hold a grudge, but seeing as you guys are a bunch of girls, I'll make an exception."
Suki,I should hope so. A big strong man like you? We wouldn't stand a chance.
Sokka,"True. But don't feel bad. After all, I'm the best warrior in my village."
Suki,"Wow! Best warrior, huh?  In your whole village?  Maybe you'd be kind enough to give us a little demonstration."
Sokka,Oh ... Well ... I mean ... I ...
Suki,"Come on, girls! Wouldn't you like him to show us some moves?"
Sokka,"Well, if that's what you want, I'd be happy to.  All right, you stand over there. Now, this may be a little tough, but try to block me."
Sokka,"Aw! Heh heh ... Good. Of course, I was going easy on you."
Suki,Of course.
Sokka,Let's see if you can  handle this!
Sokka,That does it!
Suki,Anything else you want to teach us?
Aang,"There she is, girls. Me in a past life."
Fangirls,Ooohhh ...
Koko,You were pretty!
Aang,"Excuse me for a second, ladies."
Katara,"Oh, good! Can you help me carry this back to the room?  It's a little heavy."
Aang,"Actually, I can't right now."
Katara,"What do you mean, you can't?"
Aang,I promised the girls I'd give them a ride on Appa. Why don't you come with us? It'll be fun!
Katara,Watching you show off for a bunch of girls does not sound like fun.
Aang,"Well, neither does carrying your basket."
Katara,"It's not my basket. These supplies are for our trip. I told you, we have to leave Kyoshi soon."
Aang,"I don't want to leave Kyoshi yet. I can't put my finger on it,  but there's something I really like about this place."
Koko,"What's taking you so long, Aangy?"
Katara,Aangy ...
Aang,"Just a second, Koko!"
Katara,"Simple monk, huh?  I thought you promised me that this Avatar stuff wouldn't go to your head."
Aang,It didn't. You know what I think? You just don't want to come because you're jealous.
Katara,Jealous?  Of what?
Aang,Jealous that we're having so much fun without you.
Katara,That's ridiculous.
Aang,"It is a little ridiculous, but I understand."
Katara,Urch!
Sokka,"Uh ... Hey, Suki."
Suki,Hoping for another dance lesson?
Sokka,"No ... I ... well, let me explain."
Suki,Spit it out! What do you want?
Sokka,I would be honored if you would teach me.
Suki,Even if I'm a girl?
Sokka,I'm sorry if I insulted you earlier. I was ... wrong.
Suki,"We normally don't teach outsiders, let alone boys."
Sokka,Please make an exception.  I won't let you down.
Suki,All right. But you have to follow all of our traditions.
Sokka,Of course!
Suki,And I mean all of them.
Sokka,Do I really have to wear this? It feels a little ...  girly.
Suki,"It's a warrior's uniform, you should be proud.  The silk threads symbolize the brave blood that flows through our veins. The gold insignia represents the honor of the warrior's heart."
Sokka,Bravery and honor.
Aang,Hey Sokka!  Nice dress!
Aang,"Katara, remember how Unagi almost got me yesterday?"
Katara,Yeah.
Aang,"Well, I'm gonna go ride it now. It's gonna be real dangerous."
Katara,Good for you.
Aang,You're not going to stop me?
Katara,Nope. Have fun.
Aang,I will.
Katara,Great.
Aang,I know it's great.
Katara,I'm glad you know.
Aang,I'm glad you're glad.
Katara,Good!
Aang,Fine!
Suki,You're not going to master it in one day. Even I'm not that good.
Sokka,I think I'm starting to get it.
Sokka,Tah!
Suki,It's not about strength. Our technique is about using your opponents' force against them. Loosen up.  Think of the fan as an extension of your arm.  Wait for an opening and then ...
Sokka,Hmm ...
Suki,I fell on purpose to make you feel better!
Sokka,I got you! Admit I got you!
Suki,"Okay, it was a lucky shot.  Let's see if you can do it again."
Koko,What's taking so long?
Aang,I'm sure it will be here any second!  What about this?
Little Girl,Not that again. Boring!
Koko,Where's Unagi? It's getting late.
Aang,Where're you going? Don't leave!
Koko,"Sorry, Aang! Maybe next time."
Aang,Katara! You showed up!
Katara,I wanted to make sure you were safe. You really had me worried.
Aang,Back there you acted like you didn't care.
Katara,I'm sorry.
Aang,Me too. I did let all that attention go to my head. I was being a jerk.
Katara,"Well, get out of the water before you catch a cold, you big jerk!"
Aang,On my way!
Katara,"Hang on, Aang!"
Katara,Aang!
Katara,Zuko!
Zuko,I want the Avatar alive.
Katara,"Wake up, Aang!"
Aang,Katara ...  don't ride Unagi. Not fun.
Suki,Not bad.
Oyaji,"Firebenders have landed on our shores!  Girls, come quickly!"
Sokka,"Hey, I'm not a ...  oh, whatever!"
Zuko,"Come out, Avatar!  You can't hide from me forever!  Find him."
Sokka,I guess training's over.
Zuko,"Nice try, Avatar! But these little girls can't save you."
Aang,Hey! Over here!
Zuko,Finally!
Katara,Get inside.
Aang,Look what I brought to this place.
Katara,It's not your fault.
Aang,"Yes, it is. These people got their town destroyed trying to protect me."
Katara,"Then let's get out of here. Zuko will leave Kyoshi to follow us. I know it feels wrong to run, but I think it's the only way."
Aang,I'll call Appa.
Suki,There's no time to say goodbye.
Sokka,"What about, I'm sorry?"
Suki,For what?
Sokka,I treated you like a girl when I should've treated you like a warrior.
Suki,"I am a warrior.  But I'm a girl, too.  Now get out of here! We'll hold them off."
Aang,"Appa, yip yip!"
Zuko,Back to the ship! Don't lose sight of them!
Katara,"I know it's hard, but you did the right thing.  Zuko would have destroyed the whole place if we had stayed.  They're going to be okay, Aang."
Katara,What are you doing?
Oyaji,"Thank you, Avatar."
Aang,"I know, I know. That was stupid and dangerous."
Katara,"Yes, it was."
/wiki/Transcript:The_King_of_Omashu
Aang,The Earth Kingdom city of Omashu!  I used to always come here to visit my friend Bumi.
Katara,Wow. We don't have buildings like this in the South Pole!
Sokka,They have buildings here that don't melt!
Aang,"Well let's go, slow pokes. The real fun's inside the city!"
Katara,"Wait, Aang! It could be dangerous if people find out you're the Avatar."
Sokka,You need a disguise.
Aang,So what am I supposed to do?  Grow a mustache?
Aang,Ugh. This is so itchy.  How do you live in this stuff?
Sokka,Great! Now you look just like my grandfather.
Katara,"Technically, Aang is 112 years old."
Aang,"Now let's get to skippin', young whipper-snappers. The big city awaits!"
Aang,You guys are going to love Omashu.  The people here are the friendliest in the world.
Gate guard,Rotten cabbages?!  What kind of slum do you think this is?!
Cabbage merchant,No! My cabbages!
Aang,Just keep smiling!
Gate guard,State your business!
Aang,"My business is my business, young man,  and none of yours!  I've got half a mind to  bend you over my knee and paddle your backside!"
Gate guard,"Settle down, old timer! Just tell me who you are."
Aang,"Name's Bonzu Pippinpaddleopsicopolis, the Third,  and these are my grandkids."
Katara,Hi. June Pippinpaddleopsicopolis. Nice to meet you.
Gate guard,You seem like a responsible young lady. See that your grandfather stays out of trouble. Enjoy Omashu!
Katara,We will!
Gate guard,Wait a minute!  You're a strong young boy! Show some respect for the elderly and carry your grandfather's bag!
Aang,Good idea!
Aang,This is the Omashu delivery system.  Miles and miles of tubes and chutes.
Aang,"Earthbending brings the packages up, and gravity brings them down."
Sokka,"Great, so they get their mail on time."
Aang,"They do get their mail on time,  but my friend Bumi found  a better use for these chutes."
Bumi,Look around you! What do you see?
Aang,Um ... The mail system?
Bumi,"Instead of seeing what they want you to see,  you got to open your brain to the possibilities."
Aang,A package-sending system?
Bumi,The world's greatest superslide!
Aang,"Bumi, you're a mad genius!"
Aang,One ride. Then we're off to the North Pole. Airbender's honor.
Katara,"It sounded like fun at first,  but now that I'm here, I'm starting to have second  th-o-o-oughts!"
Aang,I'm on it!
Soldier,"Men, you'll be going off to combat soon. It's important that you be prepared for anything."
Katara,"Aang, do something! Use your airbending!"
Aang,Yeah! Good idea! That'll make us go even faster!
Aang,Sorry!
Cabbage merchant,My cabbages!  You're gonna pay for this!
Aang,Two cabbages please.
Guard,"Your majesty, these juveniles were arrested for vandalism, traveling under false pretenses, and malicious destruction of cabbages."
Cabbage merchant,Off with their heads! One for each head of cabbage!
Guard,"Silence! Only the king can pass down judgment. What is your judgment, sire?"
Bumi,Throw them ...  a feast!
Bumi,"The people in my city have gotten fat from too many feasts,  so I hope you like your chicken with no skin."
Aang,"Thanks, but I don't eat meat."
Bumi,How about you? I bet you like meat.
Katara,"Is it just me, or  is this guy's crown a little crooked?"
Bumi,"So tell me, young bald one,  where are you from?"
Aang,I'm from ... Kangaroo Island!
Bumi,"Oh, Kangaroo Island, eh? I hear that place is really hopping!"
Sokka,What? It was pretty funny.
Bumi,"Well, all these good jokes are making me tired. Guess it's time to hit the hay."
Bumi,"There's an airbender in our presence, and not just any airbender.  The Avatar!"
Bumi,"Now, what do you have to say for yourself,  Mr. Pippinpaddleopsicopolis?"
Aang,"Okay, you caught me.  I'm the Avatar. Doing my Avatar thing, keeping the world safe. Everything checks out.  No firebenders here. So, good work, everybody!  Love each other,  respect all life,  and don't run with your spears. We'll see you next time!"
